gridRow	gridColumn	spotRow	spotColumn	Name	GeneId	GeneName	ClusterId	Annot
11	3	5	6	QV0-BT0701-201-G08	BF332420	SLC25A12	Hs.353282	solute carrier family 25 (mitochondrial carrier, Aralar), member 12
11	3	5	7	MR4-TN0114-203-H07	BF377462	ADPRT	Hs.177766	ADP-ribosyltransferase (NAD+; poly (ADP-ribose) polymerase)
11	3	5	8	MR1-GN0171-004-B02	AB082527	ACBD5	Hs.14051	acyl-Coenzyme A binding domain containing 5
11	3	5	9	MR0-NN0087-003-B07	AW899459	CDKN2C	Hs.4854	cyclin-dependent kinase inhibitor 2C (p18, inhibits CDK4)
11	3	5	10	PM0-HN0132-003-D11	BQ359710	CORO1C	Hs.17377	coronin, actin binding protein, 1C
11	3	6	1	CM0-HT1295-779-A01	BG995089	MGC3047	Hs.76239	hypothetical protein MGC3047
11	3	6	2	PM2-CT0398-001-E10	BE696522	DCLRE1A	Hs.1560	DNA cross-link repair 1A (PSO2 homolog, S. cerevisiae)
11	3	6	3	CM3-BT0696-122-A08	BE089048	MGC39350	Hs.175652	hypothetical protein MGC39350
11	3	6	4	MR0-AN0082-002-D06	AK027577	FADS2	Hs.388164	fatty acid desaturase 2
11	3	6	5	QV4-NT0027-169-F05	AW889017	RAP140	Hs.23440	retinoblastoma-associated protein 140
11	3	6	6	QV0-BN0148-258-G02	BE815363	IFIT4	Hs.181874	interferon-induced protein with tetratricopeptide repeats 4
11	3	6	7	QV2-BT0634-311-E09	BF331927	FLJ23311	Hs.94292	FLJ23311 protein
11	3	6	8	QV3-GN0108-361-F09	BF986322	PALM2	Hs.42322	paralemmin 2
11	3	6	9	PM0-HT1076-001-H09	BF843307	KIAA1163	Hs.12264	amphoterin-induced gene
11	3	6	10	MR2-HN0035-011-E10	BF828611	NF1	Hs.93207	neurofibromin 1 (neurofibromatosis, von Recklinghausen disease, Watson disease)
11	3	7	1	CM0-MT0345-758-H08	BC011576	USP48	Hs.334477	ubiquitin specific protease 48
11	3	7	2	QV1-HT0471-121-B04	BE164838	RPP25	Hs.8562	ribonuclease P 25kDa subunit
11	3	7	3	CM0-CI0137-662-H04	BF807057	FBXW5	Hs.82023	F-box and WD-40 domain protein 5
11	3	7	4	MR4-TN0114-101-E07	BF092878	ITM2B	Hs.446450	integral membrane protein 2B
11	3	7	5	IL3-CT0220-066-D10	AW851398	PRKCBP1	Hs.191990	protein kinase C binding protein 1
11	3	7	6	QV2-LT0051-188-H07	AW838290	MAP4	Hs.31095	microtubule-associated protein 4
11	3	7	7	CM1-AN0080-548-G01	BF735828	PDZRN3	Hs.177635	PDZ domain containing RING finger 3
11	3	7	8	PM3-DT0064-001-F12	AW365096	TIC	Hs.309029	SEC7 homolog
11	3	7	9	QV3-HT0460-101-F02	BE163551	RGS11	Hs.65756	regulator of G-protein signalling 11
11	3	7	10	MR3-HN0052-005-C05	BG999272	LOC51234	Hs.250905	hypothetical protein LOC51234
11	3	8	1	RC0-HT0934-027-H05	BF831655	SET7	Hs.160208	SET domain-containing protein 7
11	3	8	2	PM2-BT0828-005-A06	BF747014	PVRL4	Hs.61460	poliovirus receptor-related 4
11	3	8	3	RC2-CT0522-110-B05	BQ318493	BDG29	Hs.81505	BDG-29 proten
11	3	8	4	PM3-MT0104-002-A03	BE935001	CPSF6	Hs.64542	cleavage and polyadenylation specific factor 6, 68kDa
11	3	8	5	QV4-FT0005-201-B11	AW948976	C6orf69	Hs.188757	chromosome 6 open reading frame 69
11	3	8	6	QV2-HT0577-088-C01	BC004907	EPS8L1	Hs.438862	EPS8-like 1
11	3	8	7	MR4-UT0052-102-F09	BF911621	AUTS2	Hs.296720	autism susceptibility candidate 2
11	3	8	8	QV3-BT0381-073-B10	BE069340	EXOSC2	Hs.511949	exosome component 2
11	3	8	9	QV2-NN0045-573-B05	BF963926	ARHGEF3	Hs.25951	Rho guanine nucleotide exchange factor (GEF) 3
11	3	8	10	QV0-HT0367-079-E08	AW383995	RBM9	Hs.433574	RNA binding motif protein 9
11	3	9	1	RC2-UT0021-013-B07	BE698417	IL4R	Hs.75545	interleukin 4 receptor
11	3	9	2	CM3-FN0070-198-D06	BE836599	KCNMB3	Hs.120905	potassium large conductance calcium-activated channel, subfamily M beta member 3
11	3	9	3	CM0-NT0131-631-D05	BF918997	KIAA0748	Hs.33187	KIAA0748 gene product
11	3	9	4	MR4-ET0140-011-C05	AK023512	SPAG9	Hs.500367	sperm associated antigen 9
11	3	9	5	RC4-NT0058-013-H03	BE764086	PLP1	Hs.1787	proteolipid protein 1 (Pelizaeus-Merzbacher disease, spastic paraplegia 2, uncomplicated)
11	3	9	6	QV4-GN0143-574-D04	BG005284	DC-TM4F2	Hs.509050	tetraspanin similar to TM4SF9
11	3	9	7	QV2-HT0698-262-E12	BE711763	MAN1A2	Hs.367638	mannosidase, alpha, class 1A, member 2
11	3	9	8	PM2-BT0828-001-F11	BF746371	LMAN2	Hs.75864	lectin, mannose-binding 2
11	3	9	9	MR1-RT0041-005-H10	AB033030	CDGAP	Hs.300670	KIAA1204 protein
11	3	9	10	QV0-EN0059-443-E05	BF846847	TOM1L2	Hs.375628	target of myb1-like 2 (chicken)
11	3	10	1	RC2-ET0022-012-F03	BC000036	SMT3H1	Hs.85119	SMT3 suppressor of mif two 3 homolog 1 (yeast)
11	3	10	2	PM2-MT0044-002-G05	BF359717	LGALS1	Hs.407909	lectin, galactoside-binding, soluble, 1 (galectin 1)
11	3	10	3	QV1-UT0094-402-H05	BQ379637	OSBP	Hs.24734	oxysterol binding protein
11	3	10	4	PM2-TN0119-006-B05	BF889111	C10orf6	Hs.447458	chromosome 10 open reading frame 6
11	3	10	5	RC0-BN0121-031-E06	BC012453	F2RL1	Hs.154299	coagulation factor II (thrombin) receptor-like 1
11	3	10	6	QV2-HT0577-166-C12	BE175057	MGC13204	Hs.157148	hypothetical protein MGC13204
11	3	10	7	QV3-NT0022-304-F04	BE936323	NPD007	Hs.7788	NPD007 protein
11	3	10	8	QV3-BN0097-163-H03	BC022889	FLJ12178	Hs.119053	hypothetical protein FLJ12178
11	3	10	9	MR1-HT1068-008-G06	NM_003171	SUPV3L1	Hs.106469	suppressor of var1, 3-like 1 (S. cerevisiae)
11	3	10	10	MR1-HT1136-012-D09	AK002031	TM7SF3	Hs.10071	transmembrane 7 superfamily member 3
11	4	1	1	PHE				
11	4	1	2	BLANK				
11	4	1	3	CM1-CS0038-507-G06	BQ322808	STOML2	Hs.3439	stomatin (EPB72)-like 2
11	4	1	4	MR0-HT0165-007-D02	BE144064	SHARP	Hs.184245	SMART/HDAC1 associated repressor protein
11	4	1	5	MR2-HN0036-007-H08	BF827209	CNDP2	Hs.149185	CNDP dipeptidase 2 (metallopeptidase M20 family)
11	4	1	6	QV3-BN0093-160-D12	BE003409	RBAF600	Hs.287616	retinoblastoma-associated factor 600
11	4	1	7	CM1-LT0059-086-B02	BC007519	OTUB1	Hs.473788	OTU domain, ubiquitin aldehyde binding 1
11	4	1	8	QV0-EN0102-457-H03	BF848814	PISD	Hs.8128	phosphatidylserine decarboxylase
11	4	1	9	MR2-EN0093-004-G09	BF853942	CDK3	Hs.100009	cyclin-dependent kinase 3
11	4	1	10	MR2-OT0079-018-C07	BE834042	FLJ14825	Hs.334824	hypothetical protein FLJ14825
11	4	2	1	BLANK				
11	4	2	2	BLANK				
11	4	2	3	RC1-CT0285-011-D08	AW362567	SCO1	Hs.14511	SCO cytochrome oxidase deficient homolog 1 (yeast)
11	4	2	4	PM3-FT0207-002-D01	BF858655	MGC10485	Hs.334684	hypothetical protein MGC10485
11	4	2	5	MR0-GN0176-204-G06	BF999377	FIP1L1	Hs.334812	FIP1 like 1 (S. cerevisiae)
11	4	2	6	QV2-OT0034-285-D11	BE832979	LOC124245	Hs.93670	hypothetical protein BC001584
11	4	2	7	PM0-CI0046-001-B10	BF800122	MRPS21	Hs.405880	mitochondrial ribosomal protein S21
11	4	2	8	RC3-CI0162-012-F08	BF810678	MAP3K12	Hs.211601	mitogen-activated protein kinase kinase kinase 12
11	4	2	9	RC0-TN0080-032-D12	NM_138386	LOC92345	Hs.332844	hypothetical protein BC008207
11	4	2	10	MR0-AN0083-005-B04	BF326209	HEG	Hs.433452	HEG homolog
11	4	3	1	RC2-NT0112-014-G02	BQ343668	SNTG1	Hs.388360	syntrophin, gamma 1
11	4	3	2	CM0-CN0159-806-G05	BC021934	MGC3121	Hs.293629	hypothetical protein MGC3121
11	4	3	3	QV4-FT0004-309-A08	BF371959	C20orf23	Hs.101774	chromosome 20 open reading frame 23
11	4	3	4	RC0-ET0070-022-C08	BE829585	TM4SF9	Hs.8037	transmembrane 4 superfamily member 9
11	4	3	5	QV0-ST0247-176-H09	BF375452	HOXB7	Hs.436181	homeo box B7
11	4	3	6	QV3-ET0103-402-E09	BF875144	CREBL2	Hs.13313	cAMP responsive element binding protein-like 2
11	4	3	7	CM1-FN0127-314-A05	BE838902	JMJD2B	Hs.301011	jumonji domain containing 2B
11	4	3	8	QV3-BT0537-049-A11	AW749935	MGC26818	Hs.23765	hypothetical protein MGC26818
11	4	3	9	QV3-ET0063-271-A07	BE829257	ADPRHL2	Hs.18021	ADP-ribosylhydrolase like 2
11	4	3	10	MR0-GN0176-203-B07	BF994392	ZNF554	Hs.307043	zinc finger protein 554
11	4	4	1	QV4-BT0407-090-C08	AW601961	BUB1	Hs.287472	BUB1 budding uninhibited by benzimidazoles 1 homolog (yeast)
11	4	4	2	QV1-CI0175-500-E03	BF811913	C20orf42	Hs.180479	chromosome 20 open reading frame 42
11	4	4	3	PM2-ST0231-002-G12	AW816301	ATP5L	Hs.107476	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit g
11	4	4	4	CM0-ST0209-082-A02	AW815062	TPARL	Hs.429961	TPA regulated locus
11	4	4	5	RC0-ET0026-031-A09	BE828049	PPP1R12B	Hs.269777	protein phosphatase 1, regulatory (inhibitor) subunit 12B
11	4	4	6	QV3-NN1023-168-A04	AW902143	EPB41L5	Hs.245773	erythrocyte membrane protein band 4.1 like 5
11	4	4	7	MR4-UT0053-206-C04	BI060478	KIF3C	Hs.21611	kinesin family member 3C
11	4	4	8	RC1-IT0013-022-C08	AK055915		Hs.515919	CDNA FLJ31353 fis, clone MESAN2000264
11	4	4	9	MR0-FT0175-103-D10	BE928861	ACPP	Hs.388677	acid phosphatase, prostate
11	4	4	10	PM0-OT0019-006-H12	BE832719	KIT	Hs.81665	v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog
11	4	5	1	RC0-TN0078-021-A03	BC034285		Hs.165387	CDNA FLJ33147 fis, clone UTERU2000218
11	4	5	2	MR2-BT0590-105-F12	BE075709	HUMAGCGB	Hs.84162	chromosome 3p21.1 gene sequence
11	4	5	3	CM2-CT0311-043-H11	AW363135	ZFP64	Hs.504892	zinc finger protein 64 homolog (mouse)
11	4	5	4	MR4-TN0112-101-E07	BF092666	DZIP3	Hs.409210	zinc finger DAZ interacting protein 3
11	4	5	5	IL3-CT0220-070-E12	AW851122	PPM1F	Hs.278441	protein phosphatase 1F (PP2C domain containing)
11	4	5	6	QV2-CT0227-016-H11	BQ316578	CCT7	Hs.368149	chaperonin containing TCP1, subunit 7 (eta)
11	4	5	7	CM1-HT0277-030-G07	BC012458	SCFD2	Hs.48565	sec1 family domain containing 2
11	4	5	8	QV3-GN0061-285-E01	AK056358		Hs.153799	CDNA clone IMAGE:6456122, partial cds
11	4	5	9	MR0-FN0100-003-E01	BF370954	SYNE1	Hs.282117	spectrin repeat containing, nuclear envelope 1
11	4	5	10	PM3-CT0817-005-D12	BQ320066	BCAS1	Hs.400556	breast carcinoma amplified sequence 1
11	4	6	1	QV2-LT0051-097-H08	AW838099	RHOT1	Hs.14202	ras homolog gene family, member T1
11	4	6	2	QV4-HT0539-137-E07	BE170776	GLCE	Hs.183006	glucuronyl C5-epimerase
11	4	6	3	QV1-GN0207-489-B09	BG001122	PTPN12	Hs.62	protein tyrosine phosphatase, non-receptor type 12
11	4	6	4	RC4-HT0890-024-C04	AL117500	SLC12A6	Hs.4876	solute carrier family 12 (potassium/chloride transporters), member 6
11	4	6	5	RC0-HT0505-012-F06	AW607830	CLDN15	Hs.38738	claudin 15
11	4	6	6	QV2-BT0616-521-A07	BQ304779	PLOD2	Hs.41270	procollagen-lysine, 2-oxoglutarate 5-dioxygenase (lysine hydroxylase) 2
11	4	6	7	QV3-OT0065-264-C02	BE833363	LITAF	Hs.76507	lipopolysaccharide-induced TNF factor
11	4	6	8	QV3-HT0636-203-D10	BQ351127	AQP3	Hs.234642	aquaporin 3
11	4	6	9	MR1-RT0038-004-D12	BF821433	PHC2	Hs.165263	polyhomeotic-like 2 (Drosophila)
11	4	6	10	PM3-FN0058-004-D12	BF370391	JM11	Hs.417068	JM11 protein
11	4	7	1	CM0-NT0131-641-H01	BF919191	RoXaN	Hs.25347	ubiquitous tetratricopeptide containing protein RoXaN
11	4	7	2	CM0-UT0005-536-H12	M11315	COL4A1	Hs.437173	collagen, type IV, alpha 1
11	4	7	3	RC4-CT0624-011-D11	BG954375	TESK1	Hs.79358	testis-specific kinase 1
11	4	7	4	PM3-ET0268-002-A07	NM_002767	PRPSAP2	Hs.13339	phosphoribosyl pyrophosphate synthetase-associated protein 2
11	4	7	5	RC4-LT0071-015-E03	AW839548	DAPK1	Hs.244318	death-associated protein kinase 1
11	4	7	6	QV2-NN0045-539-A06	BF961008	C9orf58	Hs.4944	chromosome 9 open reading frame 58
11	4	7	7	CM1-MT0189-610-G11	BF897122	ZAP70	Hs.234569	zeta-chain (TCR) associated protein kinase 70kDa
11	4	7	8	QV3-BT0537-064-F07	AW602043	RAP80	Hs.300263	receptor associated protein 80
11	4	7	9	QV4-BN0090-190-B08	BE003085	SPATA2	Hs.48513	spermatogenesis associated 2
11	4	7	10	PM3-FN0213-001-A04	BC027877	TEAD3	Hs.203846	TEA domain family member 3
11	4	8	1	CM3-DT0004-090-F01	AW935333	CGI-119	Hs.126372	CGI-119 protein
11	4	8	2	RC1-NN0073-113-A04	BF945038	CDO1	Hs.442378	cysteine dioxygenase, type I
11	4	8	3	CM0-NT0131-650-B07	BF919397	SMCR8	Hs.513986	Smith-Magenis syndrome chromosome region, candidate 8
11	4	8	4	MR0-NT0039-002-E07	AW890287	NOS3	Hs.446303	nitric oxide synthase 3 (endothelial cell)
11	4	8	5	MR0-HT0241-004-F06	BC009200	ARHGDIB	Hs.292738	Rho GDP dissociation inhibitor (GDI) beta
11	4	8	6	QV2-HT0540-358-G08	BF087424	PBXIP1	Hs.505806	pre-B-cell leukemia transcription factor interacting protein 1
11	4	8	7	MR3-NN0216-003-A12	BQ339434	MASS1	Hs.153692	monogenic, audiogenic seizure susceptibility 1 homolog (mouse)
11	4	8	8	QV2-BT0273-435-E10	BF744668	LCAT	Hs.387239	lecithin-cholesterol acyltransferase
11	4	8	9	MR1-AN0036-003-C11	AB040969	KIAA1536	Hs.156667	KIAA1536 protein
11	4	8	10	MR3-NN1122-003-C01				
11	4	9	1	RC2-FN0094-014-F09	BE837677	PTPN18	Hs.210913	protein tyrosine phosphatase, non-receptor type 18 (brain-derived)
11	4	9	2	CM3-HT0629-252-D09	AK025736	HMGCS1	Hs.397729	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1 (soluble)
11	4	9	3	CM0-CI0177-695-B11	BF810949	FLJ12788	Hs.20242	hypothetical protein FLJ12788
11	4	9	4	QV1-ET0008-250-C09	BE827272	CDR2	Hs.112906	cerebellar degeneration-related protein 2, 62kDa
11	4	9	5	MR0-CT0068-002-D05	AW374990	LGTN	Hs.274151	ligatin
11	4	9	6	QV3-ET0201-521-D11	BF882559	ZHX2	Hs.30209	zinc fingers and homeoboxes 2
11	4	9	7	QV4-BN0090-307-A06	BF327496	PTPLB	Hs.5957	protein tyrosine phosphatase-like (proline instead of catalytic arginine), member b
11	4	9	8	QV3-NN1025-183-B06	AW902898	C18orf1	Hs.285091	chromosome 18 open reading frame 1
11	4	9	9	MR3-ST0203-024-F08	AW582176	CDKN1B	Hs.238990	cyclin-dependent kinase inhibitor 1B (p27, Kip1)
11	4	9	10	MR2-EN0091-002-A11	BF853223	DPM2	Hs.108973	dolichyl-phosphate mannosyltransferase polypeptide 2, regulatory subunit
11	4	10	1	PM3-MT0200-004-C11	BI019277	LGICZ	Hs.325530	ligand-gated ion channel subunit
11	4	10	2	RC3-CT0255-025-H08	AW854408	KIAA1008	Hs.323346	KIAA1008
11	4	10	3	CM3-CT0510-319-B12	AK022670	C20orf6	Hs.369284	chromosome 20 open reading frame 6
11	4	10	4	RC1-HT0799-011-D06	BE718161	FLJ20032	Hs.528645	hypothetical protein FLJ20032
11	4	10	5	RC0-AN0040-021-G01	AK022238		Hs.479747	CDNA FLJ45059 fis, clone BRAWH3023274
11	4	10	6	QV4-CT0491-398-B11	BF084090	TUWD12	Hs.25130	TUWD12
11	4	10	7	RC0-BN0050-013-D04	AW997477	KLF5	Hs.84728	Kruppel-like factor 5 (intestinal)
11	4	10	8	PM3-BT0584-001-E02	BQ302487	GSR	Hs.414334	glutathione reductase
11	4	10	9	QV0-BT0851-420-A01	BF742140	SCNN1D	Hs.512681	sodium channel, nonvoltage-gated 1, delta
11	4	10	10	MR0-HT0559-007-H10	BE172403	LGALS8	Hs.4082	lectin, galactoside-binding, soluble, 8 (galectin 8)
12	1	1	1	Q_GENE				
12	1	1	2	BLANK				
12	1	1	3	QV1-DT0069-067-E02	AW939135	SCAM-1	Hs.301302	vinexin beta (SH3-containing adaptor molecule-1)
12	1	1	4	CM0-UM0045-265-G10	AW798251	NCOA7	Hs.292676	nuclear receptor coactivator 7
12	1	1	5	IL0-CT0031-112-E11	AW062376	ARFIP1	Hs.416089	ADP-ribosylation factor interacting protein 1 (arfaptin 1)
12	1	1	6	QV0-UM0091-387-B08	BF093760	AMOTL2	Hs.426312	angiomotin like 2
12	1	1	7	CM0-CS0041-593-A04	BC000503	RAB9P40	Hs.19012	Rab9 effector p40
12	1	1	8	MR1-OT0011-010-E10	AW879171	ADAM28	Hs.528304	a disintegrin and metalloproteinase domain 28
12	1	1	9	PM3-FT0024-004-C07	BE769158	CITED2	Hs.82071	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2
12	1	1	10	PM0-DT0065-002-D10	AW938874	FBLP-1	Hs.8728	filamin-binding LIM protein-1
12	1	2	1	BLANK				
12	1	2	2	BLANK				
12	1	2	3	RC4-OT0071-014-G04	AW885738	SGK	Hs.296323	serum/glucocorticoid regulated kinase
12	1	2	4	CM2-UM0002-076-B10	AW793024	MAGEH1	Hs.279819	APR-1 protein
12	1	2	5	RC0-PT0026-031-D11	AW386742	ATP5G2	Hs.89399	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit c (subunit 9), isoform 2
12	1	2	6	RC0-AN0041-023-D01	BF325905	RAB7	Hs.356386	RAB7, member RAS oncogene family
12	1	2	7	CM1-NT0084-218-E06	AW891483	SCRN3	Hs.20999	secernin 3
12	1	2	8	QV1-GN0065-323-H10	BE767939	HSPB8	Hs.111676	heat shock 22kDa protein 8
12	1	2	9	PM0-KT0046-001-D01	BF739378	KRT16	Hs.432448	keratin 16 (focal non-epidermolytic palmoplantar keratoderma)
12	1	2	10	PM0-HT0911-014-G05	BG996576	CSNK1A1	Hs.519667	casein kinase 1, alpha 1
12	1	3	1	PM1-HT0340-003-E01	AW382927	CDH1	Hs.194657	cadherin 1, type 1, E-cadherin (epithelial)
12	1	3	2	MR2-GN0127-004-B07	BF989665	SIAH1	Hs.295923	seven in absentia homolog 1 (Drosophila)
12	1	3	3	MR0-HT0240-002-G06	AW379193	ABCC4	Hs.307915	ATP-binding cassette, sub-family C (CFTR/MRP), member 4
12	1	3	4	MR0-HT0166-005-C06	AW367802	SH3BGRL2	Hs.302772	SH3 domain binding glutamic acid-rich protein like 2
12	1	3	5	CM0-ET0121-658-E12	BF871106	TBL3	Hs.114416	transducin (beta)-like 3
12	1	3	6	QV4-NT0028-348-H11	BF365425	BTBD7	Hs.379758	BTB (POZ) domain containing 7
12	1	3	7	CM0-MT0374-774-D11	BI026053	MGC40157	Hs.270232	hypothetical protein MGC40157
12	1	3	8	CM1-HT0877-387-B10	NM_014912	CPEB3	Hs.131945	cytoplasmic polyadenylation element binding protein 3
12	1	3	9	MR0-BN0070-032-H04	BE814553	STAM2	Hs.17200	signal transducing adaptor molecule (SH3 domain and ITAM motif) 2
12	1	3	10	MR0-ET0109-003-G09	BF878773	MAN2B1	Hs.356769	mannosidase, alpha, class 2B, member 1
12	1	4	1	QV0-EN0055-439-D06	BF846123	ODC-p	Hs.427197	ornithine decarboxylase-like
12	1	4	2	MR2-CN0037-106-H10	AW843117	MANBA	Hs.398082	mannosidase, beta A, lysosomal
12	1	4	3	QV1-GN0320-532-D05	BQ367399	MOKA	Hs.163825	likely ortholog of mouse modulator of KLF7 activity
12	1	4	4	QV1-KT0023-484-D04	L13278	CRYZ	Hs.83114	crystallin, zeta (quinone reductase)
12	1	4	5	RC2-HT1079-011-E02	BF841114	ANKRD6	Hs.30991	ankyrin repeat domain 6
12	1	4	6	QV0-HT0810-323-H08	BF354992	ZIC5	Hs.282139	Zic family member 5 (odd-paired homolog, Drosophila)
12	1	4	7	MR3-HT0999-001-H04	BG990627	CDC27	Hs.406631	cell division cycle 27
12	1	4	8	PM0-CT0289-003-H03	AW362795	IRA1	Hs.438970	likely ortholog of mouse IRA1 protein
12	1	4	9	MR3-NN0219-005-B09	BF946985	ACVR1B	Hs.371974	activin A receptor, type IB
12	1	4	10	MR2-HT1162-003-B01	BG987303	TRIAD3	Hs.336227	TRIAD3 protein
12	1	5	1	PM0-AN0032-001-D09	BE811877	TNFRSF10B	Hs.51233	tumor necrosis factor receptor superfamily, member 10b
12	1	5	2	RC2-TN0082-013-D07	BE844109	FBXO5	Hs.272027	F-box only protein 5
12	1	5	3	MR2-HT0380-101-F12	AW606522	LCK	Hs.1765	lymphocyte-specific protein tyrosine kinase
12	1	5	4	CM1-CI0004-605-D03	BQ325395	MGC24132	Hs.149487	hypothetical protein MGC24132
12	1	5	5	RC2-HT0584-013-A09	AL137370	DKFZp434H2226	Hs.236584	hypothetical protein DKFZp434H2226
12	1	5	6	QV0-CT0018-009-D12	AW176403	FLJ13089	Hs.314063	hypothetical protein FLJ13089
12	1	5	7	QV3-DT0045-082-D04	AW937777	PAXIP1L	Hs.443881	PAX transcription activation domain interacting protein 1 like
12	1	5	8	CM0-EN0046-597-C07	AB037859	MKL1	Hs.416266	megakaryoblastic leukemia (translocation) 1
12	1	5	9	QV2-BT0271-052-H11	NM_053050	FLJ14397	Hs.430199	hypothetical protein FLJ14397
12	1	5	10	PM0-UM0018-003-F10	AW795371	TTK	Hs.169840	TTK protein kinase
12	1	6	1	MR4-NN0205-101-C02	AL137431	WBSCR17	Hs.196843	Williams-Beuren syndrome chromosome region 17
12	1	6	2	CM0-HT1297-785-D02	BG996473	PHF17	Hs.12420	PHD finger protein 17
12	1	6	3	QV1-UM0099-144-H11	BC032804	KIAA1268	Hs.152925	KIAA1268 protein
12	1	6	4	RC0-HT0934-021-B09	BE720824	DKFZp761B1514	Hs.277533	hypothetical protein DKFZp761B1514
12	1	6	5	RC0-ET0130-021-A05	BF877502	GABRP	Hs.439141	gamma-aminobutyric acid (GABA) A receptor, pi
12	1	6	6	MR2-HT1048-001-F03	BF843147	KIAA0090	Hs.439200	KIAA0090 protein
12	1	6	7	QV2-NT0048-348-G05	BF090588	PSMD10	Hs.433559	proteasome (prosome, macropain) 26S subunit, non-ATPase, 10
12	1	6	8	CM0-NN1155-620-B05	BF943985	LPHN1	Hs.94229	latrophilin 1
12	1	6	9	PM3-CT0263-008-E10	AW361909	RPL18	Hs.409634	ribosomal protein L18
12	1	6	10	PM0-CT0642-007-E12	BG961592	FLJ10521	Hs.436849	hypothetical protein FLJ10521
12	1	7	1	MR2-UM0025-104-E09	AW796146	HMGCL	Hs.444925	3-hydroxymethyl-3-methylglutaryl-Coenzyme A lyase (hydroxymethylglutaricaciduria)
12	1	7	2	MR4-CI0188-002-G09	BQ325566	PPM1L	Hs.319447	protein phosphatase 1 (formerly 2C)-like
12	1	7	3	QV1-HT0572-353-E12	BF087543	C1QG	Hs.94953	complement component 1, q subcomponent, gamma polypeptide
12	1	7	4	PM2-TN0027-018-G07	BF887485	MAD2L2	Hs.19400	MAD2 mitotic arrest deficient-like 2 (yeast)
12	1	7	5	QV0-HT0366-087-A06	BC004897	CA3	Hs.82129	carbonic anhydrase III, muscle specific
12	1	7	6	MR0-TN0107-004-F04	BF092435	SRPK2	Hs.221688	SFRS protein kinase 2
12	1	7	7	QV3-TN0167-416-B07	AL049386	NOTCH2	Hs.8121	Notch homolog 2 (Drosophila)
12	1	7	8	RC4-HT0587-018-A09	BF087631	LRP2	Hs.252938	low density lipoprotein-related protein 2
12	1	7	9	CM0-EN0045-594-E12	BF848244	MMP2	Hs.367877	matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)
12	1	7	10	PM0-HT0911-016-E05	BG994188	FLJ21908	Hs.323473	hypothetical protein FLJ21908
12	1	8	1	RC0-EN0025-031-F11	AF128458	NCOA6	Hs.435788	nuclear receptor coactivator 6
12	1	8	2	PM2-NN0128-001-H12	BE701168	EPHA4	Hs.244624	EphA4
12	1	8	3	CM0-CN0039-168-H06	AW603681	POMT1	Hs.209205	protein-O-mannosyltransferase 1
12	1	8	4	QV1-GN0064-325-D12	BE930452	PARVA	Hs.44077	parvin, alpha
12	1	8	5	CM2-HT0329-052-B10	AW382379	KIAA0433	Hs.26179	KIAA0433 protein
12	1	8	6	MR3-NN0218-003-H03	BF949611	NETO1	Hs.60563	neuropilin (NRP) and tolloid (TLL)-like 1
12	1	8	7	QV0-UM0093-196-B09	AW804591	SASH1	Hs.166311	SAM and SH3 domain containing 1
12	1	8	8	CM1-NT0088-217-F05	AW891548	PFKP	Hs.26010	phosphofructokinase, platelet
12	1	8	9	MR2-SN0005-001-H10	BC016040	STK17B	Hs.88297	serine/threonine kinase 17b (apoptosis-inducing)
12	1	8	10	CM0-FN0042-388-E02	BE835884	NAG	Hs.413771	neuroblastoma-amplified protein
12	1	9	1	RC0-ST0199-012-C05	BQ362559	GLB1	Hs.445183	galactosidase, beta 1
12	1	9	2	CM3-NT0089-174-B02	AB037797	ARRDC3	Hs.24684	arrestin domain containing 3
12	1	9	3	QV1-DT0070-339-E08	AF301222	NY-REN-41	Hs.335951	NY-REN-41 antigen
12	1	9	4	RC0-GN0275-031-H09	BI052993	KPNA1	Hs.161008	karyopherin alpha 1 (importin alpha 5)
12	1	9	5	CM4-HT0194-025-B12	AW368557	CEP1	Hs.246344	centrosomal protein 1
12	1	9	6	PM2-HT0451-001-C07	AW385142	FLJ20297	Hs.94491	hypothetical protein FLJ20297
12	1	9	7	QV3-BN0046-256-H04	BE813926	CHCHD7	Hs.436913	coiled-coil-helix-coiled-coil-helix domain containing 7
12	1	9	8	CM0-EN0045-594-A09	BQ329081	COL16A1	Hs.26208	collagen, type XVI, alpha 1
12	1	9	9	QV2-CI0106-609-E01	AF105230	SLC1A5	Hs.183556	solute carrier family 1 (neutral amino acid transporter), member 5
12	1	9	10	RC2-DT0002-014-F03	AF035555	HADH2	Hs.171280	hydroxyacyl-Coenzyme A dehydrogenase, type II
12	1	10	1	RC4-ST0316-015-B07	AW821812	ARHE	Hs.6838	ras homolog gene family, member E
12	1	10	2	QV0-ET0148-456-E09	BQ330435	CTSH	Hs.114931	cathepsin H
12	1	10	3	CM1-CI0093-482-H02	BF800755	GTL3	Hs.279818	likely ortholog of mouse gene trap locus 3
12	1	10	4	RC2-BN0405-011-B04	M64073	AGA	Hs.207776	aspartylglucosaminidase
